size,group,round,id_in_group,split,high,guess,win,payoff,turker,strategy
GoR_2,37,2,1,1,1,82.0,0,1.0,A3UUOBU7X17LUW,
GoR_2,37,2,2,1,1,45.0,1,1.0,AUVD9A0XSB1YA,
GoR_2,37,3,1,1,1,82.0,0,1.0,A3UUOBU7X17LUW,
GoR_2,37,3,2,1,1,77.0,1,1.0,AUVD9A0XSB1YA,
GoR_2,37,4,1,1,1,1.0,1,1.0,A3UUOBU7X17LUW,
GoR_2,37,4,2,1,1,80.0,0,1.0,AUVD9A0XSB1YA,
GoR_2,37,5,1,1,1,100.0,0,1.0,A3UUOBU7X17LUW,
GoR_2,37,5,2,1,1,50.0,1,1.0,AUVD9A0XSB1YA,
GoR_2,37,6,1,1,1,12.0,1,1.0,A3UUOBU7X17LUW,
GoR_2,37,6,2,1,1,45.0,0,1.0,AUVD9A0XSB1YA,
GoR_2,37,7,1,1,1,77.0,0,1.0,A3UUOBU7X17LUW,
GoR_2,37,7,2,1,1,33.0,1,1.0,AUVD9A0XSB1YA,
GoR_2,37,8,1,1,1,11.0,1,1.0,A3UUOBU7X17LUW,"Random, just chose randomly"
GoR_2,37,8,2,1,1,47.0,0,1.0,AUVD9A0XSB1YA,I paid attention to what the outcome was in the turn prior.
GoR_2,38,1,1,0,0,50.0,0,1.2,A2IYMT4S5WT96I,
GoR_2,38,1,2,0,0,46.0,1,3.13,AOG0YHXG4AE8K,
GoR_2,38,2,1,0,0,100.0,0,1.2,A2IYMT4S5WT96I,
GoR_2,38,2,2,0,0,65.0,1,3.13,AOG0YHXG4AE8K,
GoR_2,38,3,1,0,0,99.0,0,1.2,A2IYMT4S5WT96I,
GoR_2,38,3,2,0,0,90.0,1,3.13,AOG0YHXG4AE8K,
GoR_2,38,4,1,0,0,65.0,1,1.2,A2IYMT4S5WT96I,
GoR_2,38,4,2,0,0,88.0,0,3.13,AOG0YHXG4AE8K,
GoR_2,38,5,1,0,0,98.0,0,1.2,A2IYMT4S5WT96I,
GoR_2,38,5,2,0,0,43.0,1,3.13,AOG0YHXG4AE8K,
GoR_2,38,6,1,0,0,45.0,1,1.2,A2IYMT4S5WT96I,
GoR_2,38,6,2,0,0,55.0,0,3.13,AOG0YHXG4AE8K,
GoR_2,38,7,1,0,0,10.0,1,1.2,A2IYMT4S5WT96I,
GoR_2,38,7,2,0,0,90.0,0,3.13,AOG0YHXG4AE8K,
GoR_2,38,8,1,0,0,95.0,0,1.2,A2IYMT4S5WT96I,most of the persons can choose number ends with 0 and 5's that concept i was used this game
GoR_2,38,8,2,0,0,69.0,1,3.13,AOG0YHXG4AE8K,2:3 MULTIPLICATION 
GoR_2,39,1,1,0,0,60.0,0,0.75,A11UOM2LJ69AE7,
GoR_2,39,1,2,0,0,45.0,1,0.76,A1QX1RCZFDA5F2,
GoR_2,39,2,1,0,0,25.0,1,0.75,A11UOM2LJ69AE7,
GoR_2,39,2,2,0,0,68.0,0,0.76,A1QX1RCZFDA5F2,
GoR_2,39,3,1,0,0,22.0,1,0.75,A11UOM2LJ69AE7,
GoR_2,39,3,2,0,0,56.0,0,0.76,A1QX1RCZFDA5F2,
GoR_2,39,4,1,0,0,18.0,1,0.75,A11UOM2LJ69AE7,
GoR_2,39,4,2,0,0,22.0,0,0.76,A1QX1RCZFDA5F2,
GoR_2,39,5,1,0,0,15.0,0,0.75,A11UOM2LJ69AE7,
GoR_2,39,5,2,0,0,8.0,1,0.76,A1QX1RCZFDA5F2,
GoR_2,39,6,1,0,0,40.0,0,0.75,A11UOM2LJ69AE7,
GoR_2,39,6,2,0,0,3.0,1,0.76,A1QX1RCZFDA5F2,
GoR_2,39,7,1,0,0,10.0,1,0.75,A11UOM2LJ69AE7,
GoR_2,39,7,2,0,0,35.0,0,0.76,A1QX1RCZFDA5F2,
GoR_2,39,8,1,0,0,35.0,0,0.75,A11UOM2LJ69AE7,I analysed the values of each round and then selected my value.
GoR_2,39,8,2,0,0,20.0,1,0.76,A1QX1RCZFDA5F2,The values were reducing and was guessing as the difference of the 5 between each round
GoR_2,40,1,1,0,1,25.0,1,1.13,A375X2L7XKWA5Z,
GoR_2,40,1,2,0,1,100.0,0,1.75,A3ERAC9ADCIAOW,
GoR_2,40,2,1,0,1,45.0,1,1.13,A375X2L7XKWA5Z,
GoR_2,40,2,2,0,1,100.0,0,1.75,A3ERAC9ADCIAOW,
GoR_2,40,3,1,0,1,65.0,0,1.13,A375X2L7XKWA5Z,
GoR_2,40,3,2,0,1,50.0,1,1.75,A3ERAC9ADCIAOW,
GoR_2,40,4,1,0,1,15.0,1,1.13,A375X2L7XKWA5Z,
GoR_2,40,4,2,0,1,60.0,0,1.75,A3ERAC9ADCIAOW,
GoR_2,40,5,1,0,1,80.0,0,1.13,A375X2L7XKWA5Z,
GoR_2,40,5,2,0,1,75.0,1,1.75,A3ERAC9ADCIAOW,
GoR_2,40,6,1,0,1,22.0,1,1.13,A375X2L7XKWA5Z,
GoR_2,40,6,2,0,1,40.0,0,1.75,A3ERAC9ADCIAOW,
GoR_2,40,7,1,0,1,70.0,0,1.13,A375X2L7XKWA5Z,
GoR_2,40,7,2,0,1,50.0,1,1.75,A3ERAC9ADCIAOW,
GoR_2,40,8,1,0,1,6.0,1,1.13,A375X2L7XKWA5Z,"My goal was to pick the lower numbers . I could see p2 had a history of choosing higher numbers so I went with lower, figuring it would give me the best chance of getting closer to the 2/3."
GoR_2,40,8,2,0,1,35.0,0,1.75,A3ERAC9ADCIAOW,I had no strategy while playing this game. I guessed at numbers that seemed likely to win but would also maximize my bonus if I did win.
GoR_2,46,1,1,0,0,75.0,0,1.85,A1GNF5XL4VHG06,
GoR_2,46,1,2,0,0,45.0,1,3.45,A3F68DX3WE9YUT,
GoR_2,46,2,1,0,0,35.0,1,1.85,A1GNF5XL4VHG06,
GoR_2,46,2,2,0,0,60.0,0,3.45,A3F68DX3WE9YUT,
GoR_2,46,3,1,0,0,54.0,0,1.85,A1GNF5XL4VHG06,
GoR_2,46,3,2,0,0,50.0,1,3.45,A3F68DX3WE9YUT,
GoR_2,46,4,1,0,0,54.0,0,1.85,A1GNF5XL4VHG06,
GoR_2,46,4,2,0,0,50.0,1,3.45,A3F68DX3WE9YUT,
GoR_2,46,5,1,0,0,67.0,0,1.85,A1GNF5XL4VHG06,
GoR_2,46,5,2,0,0,50.0,1,3.45,A3F68DX3WE9YUT,
GoR_2,46,6,1,0,0,50.0,1,1.85,A1GNF5XL4VHG06,
GoR_2,46,6,2,0,0,50.0,1,3.45,A3F68DX3WE9YUT,
GoR_2,46,7,1,0,0,50.0,1,1.85,A1GNF5XL4VHG06,
GoR_2,46,7,2,0,0,50.0,1,3.45,A3F68DX3WE9YUT,
GoR_2,46,8,1,0,0,50.0,1,1.85,A1GNF5XL4VHG06,Copied player 2's strategy.
GoR_2,46,8,2,0,0,50.0,1,3.45,A3F68DX3WE9YUT,"Using 50 for most rounds, allowed me to know that I was right in the middle of what could be choosen."
GoR_2,48,1,1,1,1,54.0,0,0.88,A1Y9395AXC1FS0,
GoR_2,48,1,2,1,1,27.0,1,1.13,A3EGOJCE85CS4I,
GoR_2,48,2,1,1,1,35.0,1,0.88,A1Y9395AXC1FS0,
GoR_2,48,2,2,1,1,45.0,0,1.13,A3EGOJCE85CS4I,
GoR_2,48,3,1,1,1,30.0,1,0.88,A1Y9395AXC1FS0,
GoR_2,48,3,2,1,1,36.0,0,1.13,A3EGOJCE85CS4I,
GoR_2,48,4,1,1,1,25.0,1,0.88,A1Y9395AXC1FS0,
GoR_2,48,4,2,1,1,25.0,1,1.13,A3EGOJCE85CS4I,
GoR_2,48,5,1,1,1,26.0,0,0.88,A1Y9395AXC1FS0,
GoR_2,48,5,2,1,1,17.0,1,1.13,A3EGOJCE85CS4I,
GoR_2,48,6,1,1,1,25.0,0,0.88,A1Y9395AXC1FS0,
GoR_2,48,6,2,1,1,12.0,1,1.13,A3EGOJCE85CS4I,
GoR_2,48,7,1,1,1,36.0,0,0.88,A1Y9395AXC1FS0,
GoR_2,48,7,2,1,1,16.0,1,1.13,A3EGOJCE85CS4I,
GoR_2,48,8,1,1,1,15.0,1,0.88,A1Y9395AXC1FS0,Go lower after awhile. But none at first
GoR_2,48,8,2,1,1,21.0,0,1.13,A3EGOJCE85CS4I,2/3 Average was in descending order.
GoR_2,49,1,1,0,1,85.0,0,1.59,A20TKPCBXIP8BJ,
GoR_2,49,1,2,0,1,50.0,1,1.5,A2KSAAQBU5R0F6,
GoR_2,49,2,1,0,1,14.0,1,1.59,A20TKPCBXIP8BJ,
GoR_2,49,2,2,0,1,50.0,0,1.5,A2KSAAQBU5R0F6,
GoR_2,49,3,1,0,1,26.0,1,1.59,A20TKPCBXIP8BJ,
GoR_2,49,3,2,0,1,50.0,0,1.5,A2KSAAQBU5R0F6,
GoR_2,49,4,1,0,1,38.0,1,1.59,A20TKPCBXIP8BJ,
GoR_2,49,4,2,0,1,50.0,0,1.5,A2KSAAQBU5R0F6,
GoR_2,49,5,1,0,1,67.0,0,1.59,A20TKPCBXIP8BJ,
GoR_2,49,5,2,0,1,50.0,1,1.5,A2KSAAQBU5R0F6,
GoR_2,49,6,1,0,1,36.0,1,1.59,A20TKPCBXIP8BJ,
GoR_2,49,6,2,0,1,50.0,0,1.5,A2KSAAQBU5R0F6,
GoR_2,49,7,1,0,1,45.0,1,1.59,A20TKPCBXIP8BJ,
GoR_2,49,7,2,0,1,50.0,0,1.5,A2KSAAQBU5R0F6,
GoR_2,49,8,1,0,1,67.0,0,1.59,A20TKPCBXIP8BJ,Simply picked random numbers. 
GoR_2,49,8,2,0,1,50.0,1,1.5,A2KSAAQBU5R0F6,tried to split the difference and hedge my bet.
GoR_2,51,1,1,0,1,92.0,0,0.4,A3MELYYGRJ61SX,
GoR_2,51,1,2,0,1,11.0,1,0.83,A3I18QWHDLD3VT,
GoR_2,51,2,1,0,1,24.0,1,0.4,A3MELYYGRJ61SX,
GoR_2,51,2,2,0,1,44.0,0,0.83,A3I18QWHDLD3VT,
GoR_2,51,3,1,0,1,32.0,0,0.4,A3MELYYGRJ61SX,
GoR_2,51,3,2,0,1,30.0,1,0.83,A3I18QWHDLD3VT,
GoR_2,51,4,1,0,1,24.0,0,0.4,A3MELYYGRJ61SX,
GoR_2,51,4,2,0,1,16.0,1,0.83,A3I18QWHDLD3VT,
GoR_2,51,5,1,0,1,16.0,1,0.4,A3MELYYGRJ61SX,
GoR_2,51,5,2,0,1,20.0,0,0.83,A3I18QWHDLD3VT,
GoR_2,51,6,1,0,1,18.0,0,0.4,A3MELYYGRJ61SX,
GoR_2,51,6,2,0,1,9.0,1,0.83,A3I18QWHDLD3VT,
GoR_2,51,7,1,0,1,12.0,0,0.4,A3MELYYGRJ61SX,
GoR_2,51,7,2,0,1,11.0,1,0.83,A3I18QWHDLD3VT,
GoR_2,51,8,1,0,1,9.0,0,0.4,A3MELYYGRJ61SX,To go lower to try to win
GoR_2,51,8,2,0,1,6.0,1,0.83,A3I18QWHDLD3VT,"The averages kept getting lower, so I guess lower numbers."
GoR_2,52,1,1,1,0,70.0,0,1.85,AY9TXXA0DTKUS,
GoR_2,52,1,2,1,0,30.0,1,1.25,A1A73A5Z4SDW06,
GoR_2,52,2,1,1,0,40.0,1,1.85,AY9TXXA0DTKUS,
GoR_2,52,2,2,1,0,42.0,0,1.25,A1A73A5Z4SDW06,
GoR_2,52,3,1,1,0,50.0,1,1.85,AY9TXXA0DTKUS,
GoR_2,52,3,2,1,0,50.0,1,1.25,A1A73A5Z4SDW06,
GoR_2,52,4,1,1,0,70.0,0,1.85,AY9TXXA0DTKUS,
GoR_2,52,4,2,1,0,50.0,1,1.25,A1A73A5Z4SDW06,
GoR_2,52,5,1,1,0,30.0,1,1.85,AY9TXXA0DTKUS,
GoR_2,52,5,2,1,0,60.0,0,1.25,A1A73A5Z4SDW06,
GoR_2,52,6,1,1,0,40.0,1,1.85,AY9TXXA0DTKUS,
GoR_2,52,6,2,1,0,50.0,0,1.25,A1A73A5Z4SDW06,
GoR_2,52,7,1,1,0,40.0,1,1.85,AY9TXXA0DTKUS,
GoR_2,52,7,2,1,0,40.0,1,1.25,A1A73A5Z4SDW06,
GoR_2,52,8,1,1,0,30.0,1,1.85,AY9TXXA0DTKUS,None
GoR_2,52,8,2,1,0,35.0,0,1.25,A1A73A5Z4SDW06,"No strategy at all, i just guess the number."
GoR_2,53,1,1,0,1,8.0,1,0.39,ACGZDI611LU0I,
GoR_2,53,1,2,0,1,50.0,0,0.0,A3JV1EBCCJZF55,
GoR_2,53,2,1,0,1,8.0,1,0.39,ACGZDI611LU0I,
GoR_2,53,2,2,0,1,50.0,0,0.0,A3JV1EBCCJZF55,
GoR_2,53,3,1,0,1,10.0,1,0.39,ACGZDI611LU0I,
GoR_2,53,3,2,0,1,20.0,0,0.0,A3JV1EBCCJZF55,
GoR_2,53,4,1,0,1,7.0,1,0.39,ACGZDI611LU0I,
GoR_2,53,4,2,0,1,32.0,0,0.0,A3JV1EBCCJZF55,
GoR_2,53,5,1,0,1,6.0,1,0.39,ACGZDI611LU0I,
GoR_2,53,5,2,0,1,10.0,0,0.0,A3JV1EBCCJZF55,
GoR_2,53,6,1,0,1,0.0,1,0.39,ACGZDI611LU0I,
GoR_2,53,6,2,0,1,11.0,0,0.0,A3JV1EBCCJZF55,
GoR_2,53,7,1,0,1,0.0,1,0.39,ACGZDI611LU0I,
GoR_2,53,7,2,0,1,5.0,0,0.0,A3JV1EBCCJZF55,
GoR_2,53,8,1,0,1,0.0,1,0.39,ACGZDI611LU0I,"I think the lower numbers are more suitable for the choice. I would never pick something more than 66, then therefore no more than 44, etc."
GoR_2,53,8,2,0,1,1.0,0,0.0,A3JV1EBCCJZF55,i was just guessing but it seemed low numbers so i started to guess low. oh well.. thanks
GoR_2,54,1,1,1,1,69.0,1,1.75,A2SNMMSKX224GR,
GoR_2,54,1,2,1,1,70.0,0,0.25,A2KQ5323UX4K1O,
GoR_2,54,2,1,1,1,47.0,1,1.75,A2SNMMSKX224GR,
GoR_2,54,2,2,1,1,54.0,0,0.25,A2KQ5323UX4K1O,
GoR_2,54,3,1,1,1,29.0,1,1.75,A2SNMMSKX224GR,
GoR_2,54,3,2,1,1,38.0,0,0.25,A2KQ5323UX4K1O,
GoR_2,54,4,1,1,1,63.0,1,1.75,A2SNMMSKX224GR,
GoR_2,54,4,2,1,1,90.0,0,0.25,A2KQ5323UX4K1O,
GoR_2,54,5,1,1,1,51.0,1,1.75,A2SNMMSKX224GR,
GoR_2,54,5,2,1,1,99.0,0,0.25,A2KQ5323UX4K1O,
GoR_2,54,6,1,1,1,59.0,1,1.75,A2SNMMSKX224GR,
GoR_2,54,6,2,1,1,70.0,0,0.25,A2KQ5323UX4K1O,
GoR_2,54,7,1,1,1,48.0,1,1.75,A2SNMMSKX224GR,
GoR_2,54,7,2,1,1,99.0,0,0.25,A2KQ5323UX4K1O,
GoR_2,54,8,1,1,1,58.0,0,1.75,A2SNMMSKX224GR,Tried to pick the numbers that I thought would win.  Mostly luck.
GoR_2,54,8,2,1,1,45.0,1,0.25,A2KQ5323UX4K1O,"It took me a few rounds to figure out what was going on and then a few more to try and sway the average away from others. But still, it didn't work too well for me until the end. "
GoR_2,57,1,1,1,1,44.0,1,1.5,A2L42F86E9XMOZ,
GoR_2,57,1,2,1,1,45.0,0,0.5,A2VBNGKB2V7YRJ,
GoR_2,57,2,1,1,1,32.0,1,1.5,A2L42F86E9XMOZ,
GoR_2,57,2,2,1,1,78.0,0,0.5,A2VBNGKB2V7YRJ,
GoR_2,57,3,1,1,1,62.0,0,1.5,A2L42F86E9XMOZ,
GoR_2,57,3,2,1,1,36.0,1,0.5,A2VBNGKB2V7YRJ,
GoR_2,57,4,1,1,1,49.0,0,1.5,A2L42F86E9XMOZ,
GoR_2,57,4,2,1,1,21.0,1,0.5,A2VBNGKB2V7YRJ,
GoR_2,57,5,1,1,1,35.0,1,1.5,A2L42F86E9XMOZ,
GoR_2,57,5,2,1,1,76.0,0,0.5,A2VBNGKB2V7YRJ,
GoR_2,57,6,1,1,1,42.0,1,1.5,A2L42F86E9XMOZ,
GoR_2,57,6,2,1,1,89.0,0,0.5,A2VBNGKB2V7YRJ,
GoR_2,57,7,1,1,1,56.0,1,1.5,A2L42F86E9XMOZ,
GoR_2,57,7,2,1,1,64.0,0,0.5,A2VBNGKB2V7YRJ,
GoR_2,57,8,1,1,1,45.0,1,1.5,A2L42F86E9XMOZ,Random guess based on what person chose in previous round
GoR_2,57,8,2,1,1,51.0,0,0.5,A2VBNGKB2V7YRJ,"I just chose random numbers, there wasn't much of a strategy."
GoR_2,58,1,1,1,1,40.0,1,0.88,APHNYDGTCRN3O,
GoR_2,58,1,2,1,1,45.0,0,1.13,A1M0JDU08KRH7X,
GoR_2,58,2,1,1,1,52.0,0,0.88,APHNYDGTCRN3O,
GoR_2,58,2,2,1,1,50.0,1,1.13,A1M0JDU08KRH7X,
GoR_2,58,3,1,1,1,24.0,0,0.88,APHNYDGTCRN3O,
GoR_2,58,3,2,1,1,20.0,1,1.13,A1M0JDU08KRH7X,
GoR_2,58,4,1,1,1,70.0,1,0.88,APHNYDGTCRN3O,
GoR_2,58,4,2,1,1,72.0,0,1.13,A1M0JDU08KRH7X,
GoR_2,58,5,1,1,1,35.0,1,0.88,APHNYDGTCRN3O,
GoR_2,58,5,2,1,1,57.0,0,1.13,A1M0JDU08KRH7X,
GoR_2,58,6,1,1,1,34.0,0,0.88,APHNYDGTCRN3O,
GoR_2,58,6,2,1,1,27.0,1,1.13,A1M0JDU08KRH7X,
GoR_2,58,7,1,1,1,42.0,1,0.88,APHNYDGTCRN3O,
GoR_2,58,7,2,1,1,42.0,1,1.13,A1M0JDU08KRH7X,
GoR_2,58,8,1,1,1,42.0,0,0.88,APHNYDGTCRN3O,45
GoR_2,58,8,2,1,1,25.0,1,1.13,A1M0JDU08KRH7X,2
GoR_2,59,1,1,0,1,66.0,0,0.38,A1EFQJS8R8ZEUR,
GoR_2,59,1,2,0,1,50.0,1,1.08,AA0KBNOV3NW2U,
GoR_2,59,2,1,0,1,36.0,0,0.38,A1EFQJS8R8ZEUR,
GoR_2,59,2,2,0,1,25.0,1,1.08,AA0KBNOV3NW2U,
GoR_2,59,3,1,0,1,27.0,1,0.38,A1EFQJS8R8ZEUR,
GoR_2,59,3,2,0,1,50.0,0,1.08,AA0KBNOV3NW2U,
GoR_2,59,4,1,0,1,33.0,0,0.38,A1EFQJS8R8ZEUR,
GoR_2,59,4,2,0,1,16.0,1,1.08,AA0KBNOV3NW2U,
GoR_2,59,5,1,0,1,10.0,1,0.38,A1EFQJS8R8ZEUR,
GoR_2,59,5,2,0,1,10.0,1,1.08,AA0KBNOV3NW2U,
GoR_2,59,6,1,0,1,5.0,0,0.38,A1EFQJS8R8ZEUR,
GoR_2,59,6,2,0,1,4.0,1,1.08,AA0KBNOV3NW2U,
GoR_2,59,7,1,0,1,77.0,0,0.38,A1EFQJS8R8ZEUR,
GoR_2,59,7,2,0,1,2.0,1,1.08,AA0KBNOV3NW2U,
GoR_2,59,8,1,0,1,1.0,1,0.38,A1EFQJS8R8ZEUR,gradual decreasing with each round to get closer to the other player.
GoR_2,59,8,2,0,1,1.0,1,1.08,AA0KBNOV3NW2U,I calculated 2/3 of the last round's value and entered that number. 
GoR_2,60,1,1,1,1,72.0,0,0.63,AFMZFUV0CMZ6N,
GoR_2,60,1,2,1,1,50.0,1,1.38,A301BV41JXTAQD,
GoR_2,60,2,1,1,1,25.0,1,0.63,AFMZFUV0CMZ6N,
GoR_2,60,2,2,1,1,25.0,1,1.38,A301BV41JXTAQD,
GoR_2,60,3,1,1,1,60.0,0,0.63,AFMZFUV0CMZ6N,
GoR_2,60,3,2,1,1,50.0,1,1.38,A301BV41JXTAQD,
GoR_2,60,4,1,1,1,57.0,0,0.63,AFMZFUV0CMZ6N,
GoR_2,60,4,2,1,1,33.0,1,1.38,A301BV41JXTAQD,
GoR_2,60,5,1,1,1,35.0,1,0.63,AFMZFUV0CMZ6N,
GoR_2,60,5,2,1,1,50.0,0,1.38,A301BV41JXTAQD,
GoR_2,60,6,1,1,1,62.0,0,0.63,AFMZFUV0CMZ6N,
GoR_2,60,6,2,1,1,20.0,1,1.38,A301BV41JXTAQD,
GoR_2,60,7,1,1,1,30.0,0,0.63,AFMZFUV0CMZ6N,
GoR_2,60,7,2,1,1,15.0,1,1.38,A301BV41JXTAQD,
GoR_2,60,8,1,1,1,27.0,1,0.63,AFMZFUV0CMZ6N,i just guessed random numbers.
GoR_2,60,8,2,1,1,28.0,0,1.38,A301BV41JXTAQD,I didn't have a strategy. 
GoR_2,61,1,1,0,1,33.0,1,0.45,A2LX5G9FWLYBIW,
GoR_2,61,1,2,0,1,90.0,0,0.45,A10YGFN8NW849U,
GoR_2,61,2,1,0,1,77.0,0,0.45,A2LX5G9FWLYBIW,
GoR_2,61,2,2,0,1,13.0,1,0.45,A10YGFN8NW849U,
GoR_2,61,3,1,0,1,55.0,0,0.45,A2LX5G9FWLYBIW,
GoR_2,61,3,2,0,1,23.0,1,0.45,A10YGFN8NW849U,
GoR_2,61,4,1,0,1,11.0,1,0.45,A2LX5G9FWLYBIW,
GoR_2,61,4,2,0,1,32.0,0,0.45,A10YGFN8NW849U,
GoR_2,61,5,1,0,1,17.0,0,0.45,A2LX5G9FWLYBIW,
GoR_2,61,5,2,0,1,4.0,1,0.45,A10YGFN8NW849U,
GoR_2,61,6,1,0,1,23.0,0,0.45,A2LX5G9FWLYBIW,
GoR_2,61,6,2,0,1,2.0,1,0.45,A10YGFN8NW849U,
GoR_2,61,7,1,0,1,3.0,0,0.45,A2LX5G9FWLYBIW,
GoR_2,61,7,2,0,1,2.0,1,0.45,A10YGFN8NW849U,
GoR_2,61,8,1,0,1,1.0,1,0.45,A2LX5G9FWLYBIW,guess 
GoR_2,61,8,2,0,1,1.0,1,0.45,A10YGFN8NW849U,I estimated 2/3 of the number as closely as I could in my head. It was challenging for me since math is not my strong point!
GoR_2,62,1,1,0,1,19.0,1,0.57,A1PTC5FHUYMWYL,
GoR_2,62,1,2,0,1,75.0,0,0.63,A322V7GSCY4AE5,
GoR_2,62,2,1,0,1,19.0,1,0.57,A1PTC5FHUYMWYL,
GoR_2,62,2,2,0,1,40.0,0,0.63,A322V7GSCY4AE5,
GoR_2,62,3,1,0,1,34.0,0,0.57,A1PTC5FHUYMWYL,
GoR_2,62,3,2,0,1,22.0,1,0.63,A322V7GSCY4AE5,
GoR_2,62,4,1,0,1,19.0,1,0.57,A1PTC5FHUYMWYL,
GoR_2,62,4,2,0,1,40.0,0,0.63,A322V7GSCY4AE5,
GoR_2,62,5,1,0,1,18.0,0,0.57,A1PTC5FHUYMWYL,
GoR_2,62,5,2,0,1,15.0,1,0.63,A322V7GSCY4AE5,
GoR_2,62,6,1,0,1,44.0,0,0.57,A1PTC5FHUYMWYL,
GoR_2,62,6,2,0,1,8.0,1,0.63,A322V7GSCY4AE5,
GoR_2,62,7,1,0,1,19.0,0,0.57,A1PTC5FHUYMWYL,
GoR_2,62,7,2,0,1,11.0,1,0.63,A322V7GSCY4AE5,
GoR_2,62,8,1,0,1,54.0,0,0.57,A1PTC5FHUYMWYL,Just a guessing number. Thank you
GoR_2,62,8,2,0,1,7.0,1,0.63,A322V7GSCY4AE5,"My first guess was random, then I started changes my guesses to align with what I perceived to be a pattern of how the averages were changing.  In this case, they kept decreasing in number.  Similar to playing the stock market. ;-)    Thank you, it was fun!"
GoR_2,63,1,1,1,1,32.0,1,1.01,A251IZWNCICC1Y,
GoR_2,63,1,2,1,1,47.0,0,1.01,A18RE2B07K9M88,
GoR_2,63,2,1,1,1,38.0,1,1.01,A251IZWNCICC1Y,
GoR_2,63,2,2,1,1,57.0,0,1.01,A18RE2B07K9M88,
GoR_2,63,3,1,1,1,30.0,1,1.01,A251IZWNCICC1Y,
GoR_2,63,3,2,1,1,30.0,1,1.01,A18RE2B07K9M88,
GoR_2,63,4,1,1,1,28.0,0,1.01,A251IZWNCICC1Y,
GoR_2,63,4,2,1,1,27.0,1,1.01,A18RE2B07K9M88,
GoR_2,63,5,1,1,1,24.0,1,1.01,A251IZWNCICC1Y,
GoR_2,63,5,2,1,1,25.0,0,1.01,A18RE2B07K9M88,
GoR_2,63,6,1,1,1,22.0,0,1.01,A251IZWNCICC1Y,
GoR_2,63,6,2,1,1,14.0,1,1.01,A18RE2B07K9M88,
GoR_2,63,7,1,1,1,20.0,0,1.01,A251IZWNCICC1Y,
GoR_2,63,7,2,1,1,10.0,1,1.01,A18RE2B07K9M88,
GoR_2,63,8,1,1,1,8.0,1,1.01,A251IZWNCICC1Y,Followed my instinct until i noticed a declining pattern.
GoR_2,63,8,2,1,1,8.0,1,1.01,A18RE2B07K9M88,I started at about half. then I saw that they were dropping down down so I picked lower number each time. Then I tried to go down by 2s.
GoR_2,65,1,1,1,1,73.0,0,1.25,ASD8B9JVPGI9J,
GoR_2,65,1,2,1,1,50.0,1,0.75,AQEP3H2QADT47,
GoR_2,65,2,1,1,1,73.0,0,1.25,ASD8B9JVPGI9J,
GoR_2,65,2,2,1,1,50.0,1,0.75,AQEP3H2QADT47,
GoR_2,65,3,1,1,1,62.0,0,1.25,ASD8B9JVPGI9J,
GoR_2,65,3,2,1,1,50.0,1,0.75,AQEP3H2QADT47,
GoR_2,65,4,1,1,1,49.0,1,1.25,ASD8B9JVPGI9J,
GoR_2,65,4,2,1,1,50.0,0,0.75,AQEP3H2QADT47,
GoR_2,65,5,1,1,1,48.0,1,1.25,ASD8B9JVPGI9J,
GoR_2,65,5,2,1,1,50.0,0,0.75,AQEP3H2QADT47,
GoR_2,65,6,1,1,1,48.0,1,1.25,ASD8B9JVPGI9J,
GoR_2,65,6,2,1,1,50.0,0,0.75,AQEP3H2QADT47,
GoR_2,65,7,1,1,1,38.0,1,1.25,ASD8B9JVPGI9J,
GoR_2,65,7,2,1,1,50.0,0,0.75,AQEP3H2QADT47,
GoR_2,65,8,1,1,1,48.0,1,1.25,ASD8B9JVPGI9J,none really. Just realized what was going on and chose accordingly.
GoR_2,65,8,2,1,1,50.0,0,0.75,AQEP3H2QADT47,guessed in between every time the number 50
GoR_2,66,1,1,0,0,92.0,0,1.03,ANBTNIM08969Z,
GoR_2,66,1,2,0,0,52.0,1,2.02,A27IUQDZPHETTP,
GoR_2,66,2,1,0,0,93.0,0,1.03,ANBTNIM08969Z,
GoR_2,66,2,2,0,0,48.0,1,2.02,A27IUQDZPHETTP,
GoR_2,66,3,1,0,0,60.0,0,1.03,ANBTNIM08969Z,
GoR_2,66,3,2,0,0,54.0,1,2.02,A27IUQDZPHETTP,
GoR_2,66,4,1,0,0,25.0,1,1.03,ANBTNIM08969Z,
GoR_2,66,4,2,0,0,37.0,0,2.02,A27IUQDZPHETTP,
GoR_2,66,5,1,0,0,50.0,0,1.03,ANBTNIM08969Z,
GoR_2,66,5,2,0,0,48.0,1,2.02,A27IUQDZPHETTP,
GoR_2,66,6,1,0,0,25.0,1,1.03,ANBTNIM08969Z,
GoR_2,66,6,2,0,0,46.0,0,2.02,A27IUQDZPHETTP,
GoR_2,66,7,1,0,0,26.0,1,1.03,ANBTNIM08969Z,
GoR_2,66,7,2,0,0,45.0,0,2.02,A27IUQDZPHETTP,
GoR_2,66,8,1,0,0,27.0,1,1.03,ANBTNIM08969Z,i gussed
GoR_2,66,8,2,0,0,32.0,0,2.02,A27IUQDZPHETTP,Random choosing
GoR_2,67,1,1,1,0,10.0,1,0.22,A2DRJI4CT58DIW,
GoR_2,67,1,2,1,0,24.0,0,0.07,A1AF6EW9YUMER9,
GoR_2,67,2,1,1,0,5.0,1,0.22,A2DRJI4CT58DIW,
