participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.decision_order,player.decision_history,player.guess,player.confirm,player.guess_percent_diff,player.early_finish,player.wp_timer_start,player.sec_spent,player.sec_earned,player.payoff,group.id_in_subsession,subsession.round_number,subsession.pay_per_min,subsession.wait_before_leave,subsession.max_wait_time,subsession.bonus,subsession.views,subsession.selection_method,subsession.true_number_of_dots,subsession.image_path,subsession.worker_running,subsession.last_worker_activity,subsession.number_of_people_going_to_wait,subsession.last_prewait_check,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
48,k2na5lu7,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-14 20:39:32.637144+00:00,1,A3IFVDB03R6463,3D3VGR7TA1YZSDJI0HT2FTMSP23R32,0.00,48,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
49,51zz7juj,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 20:39:50.005345+00:00,1,A161AJDHLJVCLZ,3DL65MZB8EYYW9AW74K39PR3GQRECB,0.00,49,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
50,q3qb5hxu,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 20:39:50.681179+00:00,1,A1SNC8UL8YFRH5,3GA6AFUKOP7M3J5F4CH81PKM2T6H3W,0.00,50,49,[174],,0,,,2018-08-14 21:18:29.061043+00:00,176,0.59,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
51,trx9lv0w,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 20:39:52.832800+00:00,1,A3VDHARDXLA36Q,3YMTUJH0DTZXQOFE4K3GPDFGRNWT42,0.00,51,11,[13],,0,,,2018-08-14 20:43:40.351188+00:00,129,0.43,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
52,8tw9w7hf,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 20:40:07.969763+00:00,1,A41X4LJ1MH0TA,3OWEPKL08AVWEYSD9MFBJQTYT717N0,0.77,52,10,[30],247,1,0.668918918918919,,2018-08-14 20:40:26.621505+00:00,230,0.77,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
53,5xcpgwpr,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 20:40:10.889373+00:00,1,A2TTL934XMNV5H,3W2LOLRXLCY5OBRPLNL1WF3U0OQRKE,0.00,53,0,,,0,,1,2018-08-14 20:41:31.286023+00:00,83,0.28,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
54,k0e8mxsr,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 20:40:19.298657+00:00,1,A12CMVEJJEPGI,32UTUBMZ7HFWOF4COUDIY997Y0UBV7,0.00,54,0,,,0,,1,2018-08-14 20:42:42.744518+00:00,352,1.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
55,kie2uluw,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-14 20:40:35.347783+00:00,1,AVNW96ITB1X0W,30MVJZJNHNW49RPL9LL34F3NFDK9JA,0.00,55,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
56,u1oumari,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 20:41:32.012277+00:00,1,A39EH9228GV09X,3L4PIM1GQUZ08GG6P2MS5NI5Y3ZRY9,0.00,56,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
57,kyqmj593,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 20:41:34.718317+00:00,1,A37P8UZ3SAKM7A,3FDJT1UU75RGJOTROG8YTEYY861K5T,0.00,57,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
58,sllus6p1,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 20:41:46.295225+00:00,1,A1S6MEOVLLSVX2,39DD6S19JQUB42L6ZI4BKNSOP8DEZA,0.00,58,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
59,9lx39top,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 20:41:52.601417+00:00,1,A89R5XGMHOTJE,33SA9F9TRYD7A7G1OVK4LJY6869EWK,0.88,59,21,[90],115,1,0.222972972972973,,2018-08-14 20:49:27.861425+00:00,264,0.88,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
60,yipo0el8,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-14 20:41:57.908729+00:00,1,AC8ETQXPDRR6P,32EYX73OY1SJR7W1F1P322CS2FOURE,0.00,60,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
61,8fc1iqq4,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 20:41:58.795749+00:00,1,A9WGDBDXUNLOD,3OB0CAO74I8NJM23TXAYRJGZBU1HY2,0.00,61,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
62,rp7zgpix,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 20:42:13.344543+00:00,1,A2D0V7HDG9LVKP,3L4PIM1GQUZ08GG6P2MS5NI5Y3ZRY9,0.00,62,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
63,hpzaiefi,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 20:42:50.132479+00:00,1,A132MSWBBVTOES,3OB0CAO74I8NJM23TXAYRJGZBU1HY2,0.00,63,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
64,vxcyjzpc,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 20:42:51.215289+00:00,1,A1940HXCOGYQ33,3N4BPTXIO9BX43J6PHG61QQE7NUKUB,0.03,64,81,[101],165,1,0.114864864864865,,2018-08-14 21:54:53.587212+00:00,9,0.03,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
65,lxwxk4m7,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 20:42:55.877601+00:00,1,A2QTBAY1X3ZC38,32N49TQG3H1R55ZKIGDM3YP1GI9VAW,0.00,65,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
66,th4gf9gz,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 20:43:49.763888+00:00,1,A1ONILGBGJ8Y5K,34X6J5FLPUHA1Q67QNWPQATCPDOQJD,0.00,66,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
67,waxk2a08,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 20:43:56.715379+00:00,1,A12ZSUQS35AIM4,3EA3QWIZ4JERYVETP95KJEPZW5YTII,0.00,67,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
68,9w5cth7g,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 20:43:57.265059+00:00,1,A2A4EX36X0JB4R,3C8HJ7UOP8D9GQDJGGSUXVXXYA4ZMK,0.00,68,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
69,85o2tqtq,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 20:44:04.735412+00:00,1,A1JDXK7XQ6ZWH,32N49TQG3H1R55ZKIGDM3YP1GI9VAW,0.00,69,0,,,0,,1,2018-08-14 20:44:20.167607+00:00,33,0.11,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
70,a6ru1zfa,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 20:44:50.612344+00:00,1,A1Z5GJ9ZT65RNE,3C8HJ7UOP8D9GQDJGGSUXVXXYA4ZMK,0.46,70,13,[18],80,1,0.459459459459459,,2018-08-14 20:45:11.508670+00:00,138,0.46,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
71,f2nhxc1v,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 20:44:57.684560+00:00,1,A2WPPQC8S3ICVZ,3DH6GAKTYZ89A72XZJG5RQK47KIZYA,0.53,71,14,[70],220,1,0.486486486486487,,2018-08-14 20:45:11.504404+00:00,158,0.53,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
72,00quq0kl,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 20:45:00.398935+00:00,1,A24U4V1X87FO7B,3CCZ6YKWR82W2SA0KJH935KIXCQ59L,0.00,72,0,,,0,,1,2018-08-14 20:47:32.651417+00:00,35,0.12,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
73,uhgwbsu6,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 20:45:07.584877+00:00,1,A207IHY6GERCFO,39L1G8WVWRABZ8K12NEN924FL4B31K,1.66,73,15,[71],140,1,0.0540540540540541,,2018-08-14 20:45:27.821351+00:00,198,0.66,1.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
74,ybvbo9ax,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 20:45:17.519155+00:00,1,AO6WN8D3OL48K,34X6J5FLPUHA1Q67QNWPQATCPDOQJD,0.00,74,0,,,0,,1,2018-08-14 20:52:44.463256+00:00,35,0.12,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
75,5g0y8i78,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 20:45:18.212036+00:00,1,A35TWG9VW1MB5S,30X31N5D649BDDIGOL8HSB5UHEGAS7,0.02,75,79,[222],120,1,0.189189189189189,,2018-08-14 21:51:17.419370+00:00,5,0.02,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
76,2k4u3up8,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 20:45:26.866385+00:00,1,A2SENAPNSXG9L,3PWWM24LHTH4PQ83X89X52MVTWH82Y,0.00,76,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
77,dtls04f2,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 20:45:54.995652+00:00,1,A11GR3Y2F4LKNR,3D3VGR7TA1YZSDJI0HT2FTMSP23R32,0.00,77,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
78,br85pgyn,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 20:45:55.274950+00:00,1,A2TKHXY755FAM,3FUI0JHJPYH79BYGPRS6XVJCJOP33C,0.00,78,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
79,u959kjiu,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 20:46:32.741398+00:00,1,A34SLWTNACPBMO,3IAEQB9FMF32I121S09KF1GL8U9DWR,0.00,79,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
80,5qlbas2w,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 20:46:33.668173+00:00,1,A2OLSZ6DD9I239,30MVJZJNHNW49RPL9LL34F3NFDLJ9L,0.48,80,16,[73],210,1,0.418918918918919,,2018-08-14 20:46:59.739176+00:00,145,0.48,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
81,pvs5zbqq,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 20:46:41.881458+00:00,1,AZR9VUPSCPLBG,36H9ULYP63DDA1GYC7LVEBPYIBGJFD,0.00,81,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
82,rrhgwhsq,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-14 20:46:49.353019+00:00,1,A1F4N58CAX8IMK,320DUZ38G85JO1CTNRRDWWPAJQGJGC,0.00,82,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
83,5ifohb0q,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 20:46:56.307178+00:00,1,A2FF0HXX0WXET9,36WLNQG780TFM4IQT4O8Y5LLY5SEB5,0.00,83,17,[80],89,0,,,2018-08-14 20:47:45.775940+00:00,146,0.49,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
84,3rdkzu91,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-14 20:47:03.085392+00:00,1,A3CWEN6Y21V7TL,3L6L49WXW1GV5M4O3OLIMX92BKC45O,0.00,84,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
85,1wnu4n19,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 20:47:28.022000+00:00,1,A2WWDQAM7H9OGX,3F6KKYWMNCKCV7TN0ZIXJI3UFI3ND8,0.65,85,18,[83],110,1,0.256756756756757,,2018-08-14 20:48:03.247913+00:00,195,0.65,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
86,b62y8gya,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 20:47:57.450819+00:00,1,AI71C9W5PWYCH,3TDXMTX3CCDLWX3HTWXR84XLCXN6IK,0.80,86,19,[85],174,1,0.175675675675676,,2018-08-14 20:48:19.674457+00:00,241,0.8,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
87,j1iuwr61,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 20:48:01.356252+00:00,1,A18QU0YQB6Q8DF,3SLE99ER0OWDXZ9MPR2LJFM3MB0ZBV,0.00,87,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
88,qqkhlaep,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 20:48:17.610509+00:00,1,A1D4C4NYRWMTRQ,3CN4LGXD5Y7T7AE8EQQFXU7V6PG4Y4,0.00,88,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
89,1y2mphag,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 20:48:18.879404+00:00,1,A2SA1GVUZ3GBTU,3AWETUDC93BNK7NSV1U252QGH1KZI4,0.00,89,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
90,1jxqypji,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 20:48:34.261616+00:00,1,A3TDA1NWHNQFE3,35L9RVQFCP162DIYJWD9OYAMF6RHU5,1.83,90,20,[86],156,1,0.0540540540540541,,2018-08-14 20:48:58.160545+00:00,248,0.83,1.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
91,dbtdtyvm,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-14 20:48:52.999788+00:00,1,A1PD0NGV29HX0W,3MB8LZR5BGCULDWCG3O5A3UVUW2KLI,0.00,91,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
92,xj9b9cmz,,0,17,20,dots,1,TooManyPlayers,172.16.176.137,2018-08-14 20:49:14.431642+00:00,1,A2CMYWI1J292YJ,3NJM2BJS4XP2T0ZMGI0E31Q7UXUCPV,0.00,92,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
93,zutnnspf,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-14 20:49:30.166888+00:00,1,A1ZD8RU6YB0VEU,31IBVUNM9TIM1WGSTWZEHZ0SDYLVF8,0.00,93,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
94,rzed0noe,,0,2,20,consent,1,BlockDropouts,172.16.176.137,2018-08-14 20:49:43.254761+00:00,1,A37AWU2VH1ZIXX,3TDXMTX3CCDLWX3HTWXR84XLCXOI6X,0.00,94,0,,,0,,,,,0.0,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
95,jdijovju,,0,21,20,dots,1,ThankYou,172.16.176.137,2018-08-14 20:49:43.544374+00:00,1,A3O3RPM3826QUP,31IBVUNM9TIM1WGSTWZEHZ0SDYLVF8,0.92,95,22,[59],125,1,0.155405405405405,,2018-08-14 20:50:20.883467+00:00,275,0.92,0.00,1,1,0.2,30,300,1,1,history,148,images/dots2.png,0,2018-08-15 12:21:21.007595+00:00,0,2018-08-15 12:20:51.444202+00:00,ehaxc7lu,,,33W1NHWFYH4B7159ZBO4VQW1V84TZN,3GT259VZ8H1R7O84LZM5WXUHDHUUYL,,0
