participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.company_history,player.drawn_items_history,player.decision_history,player.results_calculated,player.drawn_item,player.rand_val,player.choice_of_steps,player.choice_of_trade,player.choice_of_number_of_shares,player.price_at_start_of_round,player.price_at_end_of_round,player.price_change,player.payoff,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
22,pu8iu4ks,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.870101+00:00,1,,,5837.84,1,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, true, true]]","[true, false, true, false, false, true]","[true, true, true, true, true, true]",1,1,,3,1,40,151.897011,157.8984619,6.001450906,240.06,240.06,1,3,1kmdkvep,,,,,,0
23,i0bsf6ef,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:19.983968+00:00,1,,,6652.85,21,"[[true, true, false], [true, true, false], [true, true, false], [true, false, false], [true, false, false], [true, false, false]]","[true, true, true, false, true, false]","[false, false, false, true, false, true]",1,1,,7,0,40,103.2493224,101.0852166,-2.164105798,86.56,86.56,1,3,1kmdkvep,,,,,,0
1,n7v08ev1,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.166877+00:00,1,,,4458.88,18,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[true, true, true, true, true, true]","[true, true, true, true, true, true]",1,1,,5,1,50,100.2756547,105.2362914,4.960636639,248.03,248.03,1,4,1kmdkvep,,,,,,0
2,03h6p7k2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.282588+00:00,1,,,5261.8,15,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[true, false, true, true, true, false]","[true, true, false, true, true, true]",1,1,,4,1,60,87.08964025,89.96272748,2.873087232,172.39,172.39,1,4,1kmdkvep,,,,,,0
3,s74rgywl,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.252454+00:00,1,,,11688.51,20,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[true, false, true, false, true, true]","[false, false, false, false, false, false]",1,1,,4,0,102,109.8854435,104.129644,-5.755799533,587.09,587.09,1,4,1kmdkvep,,,,,,0
4,psxiv44l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.333471+00:00,1,,,7693.13,21,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[false, false, true, false, false, true]","[false, false, false, false, false, false]",1,0,,7,0,40,101.0852166,96.22807198,-4.85714466,194.29,194.29,1,4,1kmdkvep,,,,,,0
5,liz3as6s,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.367539+00:00,1,,,5359.82,5,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, false], [false, false, false]]","[true, true, true, true, false, false]","[true, true, true, true, true, false]",1,1,,3,1,40,92.73925258,95.15140054,2.41214796,96.49,96.49,1,4,1kmdkvep,,,,,,0
6,o1h7oliv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.421197+00:00,1,,,7220.66,1,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[false, true, false, true, true, true]","[false, true, true, false, true, true]",1,0,,3,0,40,157.8984619,160.5701039,2.671641976,-106.87,-106.87,1,4,1kmdkvep,,,,,,0
7,pgf2ji7r,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.504222+00:00,1,,,8437.37,10,"[[true, true, false], [true, false, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false]]","[false, false, true, true, true, false]","[true, false, false, true, true, true]",1,0,,5,1,70,80.21359384,81.32374998,1.110156139,77.71,77.71,1,4,1kmdkvep,,,,,,0
8,kdnrkjag,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.565427+00:00,1,,,10020.91,12,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [false, false, true], [false, false, true]]","[true, true, true, false, false, false]","[true, true, true, true, false, false]",1,1,,3,1,107,96.42747598,98.18149177,1.754015788,187.68,187.68,1,4,1kmdkvep,,,,,,0
9,kmb6x265,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.575057+00:00,1,,,9818.8,22,"[[true, true, true], [true, true, true], [true, true, true], [false, true, true], [false, true, true], [false, true, true]]","[true, true, true, true, true, false]","[true, true, true, true, true, true]",1,1,,10,1,66,156.611079,163.8997586,7.288679615,481.05,481.05,1,4,1kmdkvep,,,,,,0
10,3e5jndoo,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.642931+00:00,1,,,6548.22,9,"[[false, true, true], [false, true, true], [false, true, true], [false, false, true], [false, false, false], [false, false, false]]","[true, true, true, true, false, false]","[false, false, false, false, false, false]",1,1,,4,0,35,127.0025984,121.1084078,-5.894190593,206.3,206.3,1,4,1kmdkvep,,,,,,0
11,24kwwpa2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.743894+00:00,1,,,6996.93,19,"[[true, true, false], [true, true, false], [false, true, false], [false, true, false], [false, true, false], [false, false, false]]","[false, true, false, false, false, false]","[false, false, false, false, false, false]",1,0,,7,0,50,111.5094067,106.711157,-4.798249771,239.91,239.91,1,4,1kmdkvep,,,,,,0
12,hpw3ngxf,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.717830+00:00,1,,,6379.86,13,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,8,0,50,102.988736,98.44487301,-4.543863034,227.19,227.19,1,4,1kmdkvep,,,,,,0
13,q0taiwwg,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.912203+00:00,1,,,8695.58,4,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,3,0,60,127.0683086,121.5497319,-5.518576641,331.11,331.11,1,4,1kmdkvep,,,,,,0
14,e2nca5u8,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.146234+00:00,1,,,6020.58,23,"[[true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false], [true, true, false]]","[false, true, true, true, false, true]","[false, false, false, true, true, false]",1,0,,6,0,20,122.167111,120.2026638,-1.964447144,39.29,39.29,1,4,1kmdkvep,,,,,,0
15,csalb3iq,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.011393+00:00,1,,,5686.23,14,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, true, true], [true, true, false]]","[true, true, false, false, true, true]","[true, true, true, false, false, true]",1,1,,6,1,100,93.32723104,94.76913676,1.44190572,144.19,144.19,1,4,1kmdkvep,,,,,,0
16,i13yipgv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.088181+00:00,1,,,7801.87,8,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[false, true, false, true, true, false]","[true, true, true, false, true, true]",1,0,,2,1,20,132.3195813,136.8290327,4.509451332,90.19,90.19,1,4,1kmdkvep,,,,,,0
17,1thfefg4,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.345903+00:00,1,,,5316.05,3,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,6,0,50,126.0737213,119.6502652,-6.423456102,321.17,321.17,1,4,1kmdkvep,,,,,,0
18,qxbv12yy,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.308701+00:00,1,,,3227.03,11,"[[false, true, false], [false, true, false], [false, false, false], [false, false, false], [false, true, false], [false, false, false]]","[false, true, false, false, true, false]","[false, true, true, true, true, true]",1,0,,2,0,20,142.9473365,147.7975396,4.850203128,-97,-97,1,4,1kmdkvep,,,,,,0
19,clpwqai9,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.576332+00:00,1,,,7152.23,16,"[[false, false, false], [false, true, false], [false, true, false], [true, true, false], [true, true, false], [true, true, false]]","[false, false, false, true, true, false]","[false, false, false, false, true, false]",1,0,,3,0,78,132.8803874,128.2880412,-4.592346189,358.2,358.2,1,4,1kmdkvep,,,,,,0
20,0evsw7pn,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.338968+00:00,1,,,8026.68,2,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,2,0,170,67.3226145,64.24462457,-3.077989935,523.26,523.26,1,4,1kmdkvep,,,,,,0
21,ib1s3w5l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.448985+00:00,1,,,3087.51,6,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[false, false, true, false, true, false]","[false, false, false, false, false, true]",1,0,,3,0,20,92.55374095,90.09643912,-2.457301822,49.15,49.15,1,4,1kmdkvep,,,,,,0
22,pu8iu4ks,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.870101+00:00,1,,,5837.84,17,"[[false, true, false], [false, true, false], [false, true, false], [false, true, false], [true, true, false], [true, true, false]]","[true, false, false, true, true, false]","[true, false, false, false, false, false]",1,1,,6,1,50,71.81146258,69.88404292,-1.927419656,-96.37,-96.37,1,4,1kmdkvep,,,,,,0
23,i0bsf6ef,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:19.983968+00:00,1,,,6652.85,7,"[[false, true, false], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, false]]","[false, false, false, true, true, true]","[false, false, false, false, true, false]",1,0,,5,0,50,111.2309454,107.8673216,-3.363623787,168.18,168.18,1,4,1kmdkvep,,,,,,0
1,n7v08ev1,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.166877+00:00,1,,,4458.88,23,"[[true, true, false], [true, true, true], [true, true, true], [true, true, true], [true, true, true], [true, false, true]]","[true, true, true, true, true, true]","[false, true, true, true, true, true]",1,1,,6,0,10,120.2026638,123.1031541,2.900490278,-29,-29,1,5,1kmdkvep,,,,,,0
2,03h6p7k2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.282588+00:00,1,,,5261.8,4,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,3,0,50,121.5497319,116.3498344,-5.199897532,259.99,259.99,1,5,1kmdkvep,,,,,,0
3,s74rgywl,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.252454+00:00,1,,,11688.51,22,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[true, true, true, false, true, true]","[true, true, true, true, true, true]",1,1,,10,1,72,163.8997586,171.094958,7.195199402,518.05,518.05,1,5,1kmdkvep,,,,,,0
4,psxiv44l,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.333471+00:00,1,,,7693.13,2,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,2,0,150,64.24462457,61.20071425,-3.043910312,456.59,456.59,1,5,1kmdkvep,,,,,,0
5,liz3as6s,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.367539+00:00,1,,,5359.82,19,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,7,0,99,106.711157,102.6347908,-4.076366196,403.56,403.56,1,5,1kmdkvep,,,,,,0
6,o1h7oliv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.421197+00:00,1,,,7220.66,16,"[[true, true, false], [true, true, false], [true, true, false], [true, false, false], [true, false, false], [true, false, false]]","[true, true, true, false, true, false]","[true, true, true, true, true, true]",1,1,,3,1,50,128.2880412,133.750546,5.462504796,273.13,273.13,1,5,1kmdkvep,,,,,,0
7,pgf2ji7r,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.504222+00:00,1,,,8437.37,5,"[[false, false, false], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[false, false, false, false, true, false]","[false, false, false, false, false, false]",1,0,,3,0,80,95.15140054,90.91335716,-4.23804338,339.04,339.04,1,5,1kmdkvep,,,,,,0
8,kdnrkjag,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.565427+00:00,1,,,10020.91,15,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, false]]","[true, false, true, true, false, false]","[true, true, true, true, true, true]",1,1,,4,1,117,89.96272748,94.36100523,4.398277746,514.6,514.6,1,5,1kmdkvep,,,,,,0
9,kmb6x265,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.575057+00:00,1,,,9818.8,18,"[[true, false, true], [true, false, true], [true, false, false], [true, false, false], [true, false, true], [true, false, true]]","[false, false, true, false, false, true]","[true, true, true, true, true, true]",1,0,,5,1,103,105.2362914,109.9456154,4.709324038,485.06,485.06,1,5,1kmdkvep,,,,,,0
10,3e5jndoo,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.642931+00:00,1,,,6548.22,6,"[[false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true], [false, true, true]]","[true, false, true, true, false, true]","[true, true, false, true, true, true]",1,1,,3,1,80,90.09643912,93.27954632,3.183107194,254.65,254.65,1,5,1kmdkvep,,,,,,0
11,24kwwpa2,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.743894+00:00,1,,,6996.93,20,"[[true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true], [true, false, true]]","[true, true, true, true, true, true]","[false, false, true, false, false, false]",1,1,,4,0,50,104.129644,100.36744,-3.762204038,188.11,188.11,1,5,1kmdkvep,,,,,,0
12,hpw3ngxf,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.717830+00:00,1,,,6379.86,1,"[[false, true, true], [false, true, true], [false, true, true], [false, false, true], [false, false, true], [false, false, true]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,3,0,10,160.5701039,152.5255417,-8.044562207,80.45,80.45,1,5,1kmdkvep,,,,,,0
13,q0taiwwg,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:11.912203+00:00,1,,,8695.58,3,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,6,0,30,119.6502652,114.365313,-5.284952215,158.55,158.55,1,5,1kmdkvep,,,,,,0
14,e2nca5u8,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.146234+00:00,1,,,6020.58,11,"[[false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false], [false, false, false]]","[false, false, false, false, false, false]","[true, true, false, false, false, false]",1,0,,2,1,50,147.7975396,145.2140386,-2.583500993,-129.18,-129.18,1,5,1kmdkvep,,,,,,0
15,csalb3iq,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.011393+00:00,1,,,5686.23,12,"[[false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true], [false, false, true]]","[true, false, true, true, true, false]","[false, true, false, true, true, true]",1,1,,3,0,60,98.18149177,100.1441398,1.96264802,-117.76,-117.76,1,5,1kmdkvep,,,,,,0
16,i13yipgv,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.088181+00:00,1,,,7801.87,9,"[[false, false, false], [false, false, false], [false, false, false], [false, true, false], [false, true, false], [false, true, false]]","[false, false, false, false, false, false]","[false, false, false, false, false, false]",1,0,,4,0,80,121.1084078,115.1401855,-5.968222338,477.46,477.46,1,5,1kmdkvep,,,,,,0
17,1thfefg4,,0,120,120,cascade_market,20,Standings,10.42.95.240,2017-10-11 10:44:12.345903+00:00,1,,,5316.05,7,"[[false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false], [false, true, false]]","[true, false, true, true, false, false]","[true, true, false, true, true, true]",1,1,,5,1,39,107.8673216,110.7128615,2.845539943,110.98,110.98,1,5,1kmdkvep,,,,,,0
